COUNTRY CODE,ecoregion,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
BR,Mato Grosso seasonal forests,25192,1043,9782,8173,15410,17019,176293956.04953954,219578898.44395046,0.16888476698353814051,0.15405850661204862193
BR,Monte Alegre varzeá,3158,404,1831,1369,1327,1789,80536591.766941101963,104914797.72007600,0.29093864282811865095,0.28116810183451890678
BR,Negro-Branco moist forests,371,32,341,122,30,249,8155601.078167115903,37775197.843665768194,0.00000000000000000000,0.00000000000000000000
BR,Northeastern Brazil restingas,841,169,575,515,266,326,48352665.873959571938,56058189.774078478002,0.05665024630541871921,0.08050847457627118644
BR,Pantanal,58879,2840,38816,36536,20063,22343,68371821.695341293161,89844857.908592197558,0.39170659177267470676,0.38243631798485400721
BR,Pantepui,67,15,59,59,8,8,20325922.388059701493,20871402.985074626866,0.80000000000000000000,0.80000000000000000000
BR,Pernambuco coastal forests,8316,457,1729,1502,6587,6814,180964883.11688312,189651023.37662338,0.04376604079427259219,0.04419225634178905207
BR,Pernambuco interior forests,7800,518,1892,1767,5908,6033,209958435.69230769,213592807.38461538,0.12865497076023391813,0.11781888997078870497
BR,Purus varzeá,1139,133,767,716,372,423,59507146.619841966637,78265201.053555750658,0.05423280423280423280,0.27640156453715775750
BR,Purus-Madeira moist forests,3738,333,2158,1892,1580,1846,89112285.072231139647,136935170.46548957,0.30010420284821118444,0.24656616415410385260
BR,Rio Negro campinarana,1045,115,691,592,354,453,43012896.459330143541,73137062.583732057416,0.16805555555555555556,0.15479115479115479115
BR,Serra do Mar coastal forests,374645,9034,50196,33294,324449,341351,289346921.29349117,333984093.14417649,0.03795822389996190716,0.02737280321868626191
BR,Solimões-Japurá moist forests,103,39,42,44,61,59,127052458.25242718,123205561.16504854,0.04040404040404040404,0.05102040816326530612
BR,Southern Atlantic mangroves,24463,2404,5106,4313,19357,20150,183558497.06086743,188654723.16559702,0.05871787786681403703,0.05293005671077504726
BR,Southern Cone Mesopotamian savanna,11,8,5,8,6,3,60927709.090909090909,41165672.727272727273,0.00000000000000000000,0.25000000000000000000
BR,Southwest Amazon moist forests,4797,411,2774,1596,2023,3201,63824744.465290806754,155088972.60787992,0.19806763285024154589,0.16714559386973180077
BR,Tapajós-Xingu moist forests,2617,254,1569,1182,1048,1435,49083453.725640045854,88248009.170806266718,0.17109634551495016611,0.20563928050559066602
BR,Tocantins/Pindare moist forests,6117,428,2098,1524,4019,4593,152956800.00000000,190698882.19715547,0.08645086257026555534,0.07659731172896335850
BR,Uatuma-Trombetas moist forests,13002,997,6457,5193,6545,7809,107675385.325334563913,151153597.046608214121,0.19196472317491425772,0.18291567587342235230
BR,Uruguayan savanna,33912,1104,5608,3317,28304,30595,184368491.71974522,231276909.55414013,0.07570284278310036124,0.04842748091603053435
BR,Xingu-Tocantins-Araguaia moist forests,7196,262,2149,1775,5047,5421,135556557.19844358,163237455.47526404,0.11583320019172391756,0.10781298062134727776
BR,,17364,2634,5589,,11775,,150487498.54872149,,0.07526270945754047146,
BS,Bahamian pine mosaic,44462,2458,11283,8538,33179,35924,225687528.58620845,282806471.03594080,0.08487383971761014512,0.05885194224120398617
BS,Bahamian-Antillean mangroves,18325,1688,4095,2261,14230,16064,241515723.43792633,273631968.39290587,0.08551732704011923985,0.04551602469861805351
BS,,19036,3776,9651,,9385,,144682010.50640891,,0.08393608074011774601,0.00000000000000000000
BT,Brahmaputra Valley semi-evergreen forests,1055,336,544,525,511,530,67396422.369668246445,87268913.744075829384,0.19794050343249427918,0.27030303030303030303
BT,Eastern Himalayan alpine shrub and meadows,520,81,108,182,412,338,124385427.69230769,63457809.230769230769,0.02127659574468085106,0.02349869451697127937
BT,Eastern Himalayan broadleaf forests,38716,1429,21691,18480,17025,20236,71629811.096187622688,114411937.34889968,0.30169741244359863716,0.30851283869633306740
BT,Eastern Himalayan subalpine conifer forests,10500,1073,6772,6093,3728,4407,57545493.942857142857,75183914.057142857143,0.36038546383373969581,0.38407361126888560718
BT,Himalayan subtropical broadleaf forests,14496,1019,8328,7547,6168,6949,60418144.370860927152,84047489.403973509934,0.35789813544273145532,0.34263820470717022441
BT,Himalayan subtropical pine forests,5990,521,3956,3387,2034,2603,57376177.362270450751,83018211.686143572621,0.38795088257866462011,0.41807480539206379343
BT,Rock and Ice,9,2,0,9,9,0,94819200.000000000000,691200.000000000000,0.00000000000000000000,0.00000000000000000000
BT,Terai-Duar savanna and grasslands,92,25,19,19,73,73,80834713.043478260870,74150921.739130434783,0.02597402597402597403,0.03947368421052631579
BV,Scotia Sea Islands tundra,7,1,7,7,0,0,1123200.000000000000,1123200.000000000000,,
BV,,3,2,3,,0,,1152000.000000000000,,,
BW,Kalahari Acacia-Baikiaea woodlands,4551,671,2286,1915,2265,2636,227004713.51351351,276026623.07185234,0.06360201511335012594,0.07396536542412679777
BW,Kalahari xeric savanna,1200,233,582,359,618,841,167919264.00000000,300175776.00000000,0.00890585241730279898,0.04898828541001064963
BW,Southern Africa bushveld,2006,195,738,224,1268,1782,179869208.37487537,553384807.17846461,0.00000000000000000000,0.01313715186547556490
BW,Zambezian Baikiaea woodlands,1278,534,981,938,297,340,47863909.859154929577,60958309.859154929577,0.11888111888111888112,0.15040650406504065041
BW,Zambezian and Mopane woodlands,11819,2096,8976,6557,2843,5262,54337887.672391911329,137200897.267112276842,0.08980062613280606360,0.10827028437255413514
BW,Zambezian flooded grasslands,11626,1712,9066,8223,2560,3403,45013500.774126956821,66986597.763633235851,0.17060447990181037128,0.17840375586854460094
BW,Zambezian halophytics,1261,394,1067,1021,194,240,35328624.266455194290,44752253.766851704996,0.05461393596986817326,0.05338078291814946619
BY,Central European mixed forests,18370,434,1503,569,16867,17801,176276200.76211214,262638865.80293958,0.00817343922091472958,0.00223276583868266816
BY,Sarmatic mixed forests,12047,323,881,380,11166,11667,142430547.024155391384,185975960.55449489,0.00598591549295774648,0.00204900537863911893
BZ,Belizian pine forests,71581,4470,18159,18420,53422,53161,230778910.64947402,230714019.82090219,0.12527799506127394592,0.12664400313802704241
BZ,Mesoamerican Gulf-Caribbean mangroves,52804,5068,15097,11879,37707,40925,233678741.79228846,261338344.36785092,0.07696164452243670093,0.06273432731711570320
BZ,Petén-Veracruz moist forests,298631,7348,62857,52999,235774,245632,252235196.15846982,279141067.69089612,0.09631739453558314327,0.08209585245475798770
BZ,Yucatán moist forests,553,171,128,162,425,391,114748574.32188065,80724785.533453887884,0.17415730337078651685,0.20881226053639846743
BZ,,15041,2871,6016,,9025,,264861552.29040622,,0.07600907029478458050,
CA,Alaska-St. Elias Range tundra,629,198,232,200,397,429,242255297.93322734,261110277.90143084,0.05870445344129554656,0.04474708171206225681
CA,Alberta Mountain forests,46940,6526,19570,17434,27370,29506,205918888.86237750,235131654.70813805,0.02726248134271528222,0.02950609364977549711
CA,Alberta-British Columbia foothills forests,48681,3173,5935,4540,42746,44141,373148492.95618414,377147106.82196339,0.02530490519006498709,0.02304790562787553695
CA,Arctic coastal tundra,3705,263,1714,1556,1991,2149,459491150.76923077,841743313.36032389,0.03200844178684488217,0.06290821588174630457
CA,Arctic foothills tundra,1164,29,221,94,943,1070,842599744.32989691,861352849.48453608,0.13399280575539568345,0.04549509366636931311
CA,Baffin coastal tundra,23,9,7,7,16,16,198798886.95652174,123597078.26086957,0.00000000000000000000,0.00000000000000000000
CA,British Columbia mainland coastal forests,98535,5723,11398,7947,87137,90588,483051570.95448318,503594722.75232151,0.01067994543579278910,0.00924324324324324324
CA,Brooks-British Range tundra,1101,128,362,343,739,758,205116189.64577657,317516233.24250681,0.04079254079254079254,0.03619909502262443439
CA,Canadian Aspen forests and parklands,745250,14229,49543,25973,695707,719277,458696933.14619255,524804770.96061724,0.01146097626692413050,0.00736199522851457282
CA,Cascade Mountains leeward forests,42856,2274,4035,3160,38821,39696,606733788.68769834,655897025.72335262,0.02333670473888052890,0.01850407138329513872
CA,Central British Columbia Mountain forests,7654,433,1254,1114,6400,6540,285510978.62555527,296154230.46772929,0.01387082791504117902,0.01751887195556188577
CA,Central Canadian Shield forests,221290,3492,24125,12596,197165,208694,549803470.54453432,649281403.87003480,0.02287847534935068708,0.01389383683648022800
CA,Central Pacific coastal forests,573504,11387,29275,21146,544229,552358,563094632.74188149,612752099.74891195,0.00730606988068621705,0.00581801381711129973
CA,Davis Highlands tundra,218,59,105,107,113,111,193440484.40366972,283553306.42201835,0.07482993197278911565,0.06944444444444444444
CA,Eastern Canadian Shield taiga,6850,407,3223,1501,3627,5349,132187169.16788321,426538220.84671533,0.11013125512715340443,0.02186079048618398041
CA,Eastern Canadian forests,607851,9265,59217,34004,548634,573847,618096229.12983609,723953970.91458269,0.02194632795339509120,0.01718553602948899075
CA,Eastern Great Lakes lowland forests,4064615,45590,121682,77939,3942933,3986676,644624509.93779239,712794972.55292322,0.00681204623292186009,0.00393827515375816700
CA,Eastern forest-boreal transition,1246280,22253,68209,35943,1178071,1210337,567267478.87922457,652685013.93330552,0.01118491464933139547,0.00577421152711297620
CA,Fraser Plateau and Basin complex,125358,2442,10647,6005,114711,119353,480641178.49997607,550489187.30675346,0.01094535773147952500,0.00629013667050880948
CA,Gulf of St. Lawrence lowland forests,306033,7044,22966,18621,283067,287412,600431654.81369656,626525932.20731098,0.00935390549662487946,0.00775310192326067075
CA,High Arctic tundra,5576,214,868,562,4708,5014,688626919.36872310,3044375013.48637016,0.00640897256158622071,0.02317497103128621089
CA,Interior Alaska-Yukon lowland taiga,842,169,504,371,338,471,173306804.75059382,227644093.11163895,0.06629834254143646409,0.13884297520661157025
CA,Interior Yukon-Alaska alpine tundra,20213,1086,4442,3151,15771,17062,448714272.99262851,642565361.77707416,0.03593528242974737440,0.03629951166576234400
CA,Lake,394458,16777,25156,16334,369302,378124,644427544.71198455,679721216.64055489,0.01417223373218891379,0.00956312313597378165
CA,Low Arctic tundra,6897,330,1801,1019,5096,5878,321104341.01783384,1785716289.86515876,0.04698106466595212576,0.01603206412825651303
CA,Mid-Continental Canadian forests,67629,2890,12690,7676,54939,59953,219044374.50206272,282770764.21061970,0.03981933512669788449,0.03359790032886415381
CA,Middle Arctic tundra,10350,520,4076,2441,6274,7909,235242473.73913043,1444724594.08695652,0.15977930413241752055,0.11949415925409923910
CA,Midwestern Canadian Shield forests,35058,1084,8020,4885,27038,30173,343812546.70545952,439923386.20571624,0.01291386179420250034,0.02304903042724262967
CA,Montana Valley and Foothill grasslands,248278,6958,10742,8994,237536,239284,503332339.79329622,501546357.57658753,0.00712968807095638308,0.00636824149695027396
CA,Muskwa-Slave Lake forests,12769,690,3125,2055,9644,10714,580829842.77547185,1414961094.14989428,0.01916259461531091310,0.01779863632338616842
CA,New England-Acadian forests,947078,16007,58711,29956,888367,917122,550019758.76791563,641001110.74441598,0.00969388821020431277,0.00587930532019385409
CA,Newfoundland Highland forests,3471,731,1355,1412,2116,2059,376607095.59204840,343038293.51771824,0.03749043611323641928,0.03846153846153846154
CA,North Central Rockies forests,328958,9399,33459,18575,295499,310383,461537958.43603135,548593382.95587887,0.01458513431959418682,0.01072545242080661971
CA,Northern Canadian Shield taiga,16112,640,3580,2394,12532,13718,403216777.35849057,775088243.89275074,0.04134873919046580917,0.03771149011347421349
CA,Northern Cordillera forests,21938,1501,7305,4936,14633,17002,326897148.98349895,400895011.46868447,0.05750564334085778781,0.03952385860043285582
CA,Northern mixed grasslands,273611,6141,20664,11416,252947,262195,566235177.11787903,677805620.93775470,0.01353385768710827086,0.00927287289846843425
CA,Northern short grasslands,114703,3732,23228,11699,91475,103004,342579936.48291675,458301407.98409806,0.04768320543611973522,0.03326745415268649170
CA,Northern tall grasslands,239493,4237,11649,8984,227844,230509,582784579.18352520,601761731.13702697,0.00738984339233114791,0.00636724046201108689
CA,Northern transitional alpine forests,1583,256,390,450,1193,1133,281965608.59128238,202536391.15603285,0.02238267148014440433,0.02232142857142857143
CA,Northwest Territories taiga,5669,404,1864,1367,3805,4302,728674936.95537132,1557691547.99788322,0.06861443116423196104,0.04140914709517923362
CA,Ogilvie-MacKenzie alpine tundra,5283,394,2278,1941,3005,3342,256710443.61158433,395855787.39352641,0.08830246130423750317,0.07947805456702253855
CA,Okanagan dry forests,388288,6891,23211,16213,365077,372075,666853150.97247404,725991408.06823801,0.01224368467423818412,0.00893003701213087151
CA,Pacific Coastal Mountain icefields and tundra,1214,310,667,547,547,667,146127594.06919275,198827181.54859967,0.09930069930069930070,0.08364544319600499376
CA,Palouse grasslands,1928,501,324,457,1604,1471,529206453.11203320,468344285.47717842,0.06925675675675675676,0.08654970760233918129
CA,Puget lowland forests,628434,15959,26738,21235,601696,607199,585576201.96488414,600032440.31736030,0.00526626450360154617,0.00462998511673803335
CA,Queen Charlotte Islands,6278,428,2124,2066,4154,4212,300164609.87575661,330582488.18094935,0.03938775510204081633,0.03920776071139854487
CA,Rock and Ice,303,43,79,65,224,238,775716023.76237624,1402797813.86138614,0.03004291845493562232,0.02834008097165991903
CA,South Avalon-Burin oceanic barrens,19630,1613,5051,5103,14579,14527,598871679.18492104,605989793.58125318,0.13852789913178123099,0.13678905687544996400
CA,Southern Great Lakes forests,1837456,29415,71242,44782,1766214,1792674,626758776.13918374,680582355.81020716,0.00840298594141586516,0.00524707614241873927
CA,Southern Hudson Bay taiga,40994,1380,17865,11235,23129,29759,224142672.03981070,377236483.15363224,0.17238696549866842216,0.14702453571912701640
CA,Torngat Mountain tundra,625,19,28,24,597,601,841553971.20000000,649062097.92000000,0.00000000000000000000,0.00000000000000000000
CA,Western Great Lakes forests,137466,3776,15446,8432,122020,129034,522380363.38876522,634617730.73196281,0.02086420716012791514,0.01587985427720587124
CA,Yukon Interior dry forests,64045,1489,5507,4753,58538,59292,576123002.91357639,622849583.93629479,0.01440617831977425370,0.01305530074695321714
CA,,796933,25961,93051,,703882,,566958109.87774380,,0.02210479893290909435,0.00000000000000000000
CC,Christmas and Cocos Islands tropical forests,1046,134,722,695,324,351,54607112.810707456979,93547658.891013384321,0.17477203647416413374,0.19760479041916167665
CC,,679,119,490,,189,,61382046.539027982327,,0.20876288659793814433,
CD,Albertine Rift montane forests,3389,130,500,185,2889,3204,184808503.74741812,243780391.61994689,0.01258694932096720768,0.01953601953601953602
CD,Atlantic Equatorial coastal forests,2,2,2,2,0,0,86400.000000000000,86400.000000000000,,
CD,Central African mangroves,18,2,5,0,13,18,157454400.00000000,211128000.00000000,0.00000000000000000000,0.00000000000000000000
CD,Central Congolian lowland forests,549,12,187,186,362,363,56461691.803278688525,56996931.147540983607,0.00000000000000000000,0.00000000000000000000
CD,Central Zambezian Miombo woodlands,953,70,154,86,799,867,70247189.087093389297,340192611.12277020,0.00000000000000000000,0.00458190148911798396
CD,East Sudanian savanna,19,5,8,3,11,16,375321600.00000000,365585684.21052632,0.31578947368421052632,0.00000000000000000000
CD,Eastern Congolian swamp forests,156,18,132,128,24,28,7544492.307692307692,7982030.769230769231,0.00000000000000000000,0.00000000000000000000
